restaurant_id,rating,relative_date,text_snippet,scraped_at,review_date
2072,3.0,2 years ago,"The A La Cate is good but the grill is not impressive. I like the seaweed salad, the chilli chicken, and the squid. Their gimchi is good. The quality of the meat is a bit less than general Korean BBQ ",2026-02-09T08:39:45.184941,2024-02-10
2072,5.0,a year ago,Best Korean BBQ in Bangkok! Good meat and lovely service. also not too expensive and the drinks were included.,2026-02-09T08:39:45.201811,2025-02-09
2072,5.0,3 years ago,"Family friendly restaurant with a great service in Pathumwan Princess Hotel which is accessible from MBK Center. The tastes of food are quite light, but tasty. I especially like their BBQ pork with fr",2026-02-09T08:39:45.219995,2023-02-10
2072,5.0,3 years ago,"Delicious Korean meal. Nice service. The place is not too crowded. Recommend the bar b q stuffs where you can grill your owns or let the restaurant do it for you. Side dishes were also delicious, I lo",2026-02-09T08:39:45.237922,2023-02-10
2072,5.0,2 years ago,"My usual Korean BBQ in Bangkok. Located in Pathunam Princess hotel.
Beef short ribs (2 strips) less than 1000 baht! (Good price)",2026-02-09T08:39:45.256844,2024-02-10
2072,5.0,a year ago,Korean food in a very elegant setting. Located in the lobby of the Pathumwan Princess hotel. Highly recommended.,2026-02-09T08:39:45.275814,2025-02-09
2072,5.0,4 years ago,"Everything is delicious! I recommend to try anything you like, they are all good! …",2026-02-09T08:39:45.295099,2022-02-10
2072,5.0,2 months ago,"Very upmarket Korea restaurant, bbq great food and service",2026-02-09T08:39:45.314530,2025-12-11
2072,5.0,4 years ago,First time to dine here and it is impressive. Kongju is located on the 2nd floor in Pathumwan Princess Hotel. It is conveniently accessible by BTS (Stadium Station and walk through MBK Centre). All yo,2026-02-09T08:39:45.332058,2022-02-10
2086,4.0,3 months ago,"Honestly expected a better experience. The only plus point compared to Benihana is the wider variety of sauces, but when it comes to taste and teppan flavors, Benihana does it better. Still, it was a ",2026-02-09T08:55:13.776934,2025-11-11
2086,5.0,a month ago,"Took my mom for the dinner. The staffs are very nice the chef names Koo looks a bit nerdy but surprisingly turn out he’s a good entertainer as well. And the servers are very professional: Nok, Tai, Oi",2026-02-09T08:55:13.798629,2026-01-10
2086,5.0,5 months ago,"Today I had a wonderful dining experience at Nami Teppanyaki. The food was absolutely delicious and exceeded my expectations. The staff were very friendly and attentive — especially Khun P’Koo, who wa",2026-02-09T08:55:13.819802,2025-09-12
2086,5.0,2 weeks ago,"Amazing experience at Nami the premium Wagyu and seafood are cooked to absolute perfection. Chef Tao is a master entertainer, combining incredible knife skills with a fun, high-energy fire show. Highl",2026-02-09T08:55:13.843703,2026-01-26
2086,3.0,5 months ago,Unfortunately I haven’t had a good experience with teppanyaki in Bangkok. The service is always top notch but the meat handling is always sub par. Asked for a medium rare but the tenderloin ended up w,2026-02-09T08:55:13.864506,2025-09-12
2086,5.0,6 months ago,I have been enjoying teppanyaki at various places but I don't think it can compare with this great experience I got from Nami. Chef Sawat was extremely friendly and entertaining. JW Marriott successfu,2026-02-09T08:55:13.885934,2025-08-13
2086,5.0,9 months ago,"I had a great experience! Chef Oat is very good. The food was delicious, and both the quality and presentation were impressive. The service stood out just as much—staff were friendly, attentive, and m",2026-02-09T08:55:13.907239,2025-05-15
2086,5.0,4 weeks ago,"Chef Oat delivered tasty food, great service and fantastic staff. Thank you.",2026-02-09T08:55:13.928222,2026-01-12
2086,5.0,3 months ago,"It was a delight to celebrate my birthday with Sawat - we came with three small children and gluten free intolerance and he was thoughtful, and recommended what meals we should have, it was a great ex",2026-02-09T08:55:13.948650,2025-11-11
2086,5.0,6 months ago,"Nice place . Not crowded at lunch time
Good service . Playful chef . A good place for celebration and  you define have a happy moment here .",2026-02-09T08:55:13.969566,2025-08-13
2086,5.0,5 months ago,Amazing Teppanyaki experience in Bangkok. Quality meats and seafood. Matcha toast was amazing as well. Highly recommend.,2026-02-09T08:55:13.991043,2025-09-12
2086,5.0,4 months ago,Delicious teppanyaki. Chef Somchai and service staff are well take care of us. Affordable food price. 👍🏻 …,2026-02-09T08:55:14.010676,2025-10-12
2086,5.0,11 months ago,"Never disappoints! The service here is always on point, the staff is fast with plate changes, the cooking and everything in between. I’m particularly impressed with our personal chef who was assigned ",2026-02-09T08:55:14.032427,2025-03-16
2086,5.0,Edited 9 months ago,"This is a memorable place for our family. Our son enjoys coming here. We live in Hua Hin and every time we are in Bangkok he always request to dine here. The food is of high quality, friendly and prof",2026-02-09T08:55:14.053939,2025-05-15
2086,5.0,5 months ago,"Great dinner with Chef Somchai , Food was perfect cooked , and good service from Khun Nit , Khun Nok and Khun May Loved to come to Nami",2026-02-09T08:55:14.076103,2025-09-12
2086,5.0,a month ago,Chef Tao is the best of the night. The food is incredibly delicious and high quality the ingredients are so varied,2026-02-09T08:55:14.098245,2026-01-10
2086,5.0,a year ago,"I came here for Valentine’s Day. It was impressive experiences more than I expected. The seafood ingredients were fresh and tasty, especially scallop and tiger prawn. Really like the assortment of sau",2026-02-09T08:55:14.120975,2025-02-09
2086,5.0,2 months ago,Very good food with reasonable price. Chef is very friendly. I will comeback here again.,2026-02-09T08:55:14.142788,2025-12-11
2086,5.0,3 months ago,Chef Foam did a very well job. Excellent customer journey!!,2026-02-09T08:55:14.164335,2025-11-11
2086,5.0,4 months ago,"Good food
Awesome experience
Chef Sawat is very nice.",2026-02-09T08:55:14.185820,2025-10-12
2086,5.0,11 months ago,"I travel abroad every month, and among them, I like Bangkok the most. Teppanyaki is my favorite food. It's delicious, but it's also because it brings back many memories with my dad. Whether it's the U",2026-02-09T08:55:14.209841,2025-03-16
2086,5.0,a month ago,"The service of waitress, Oil, is excellent.
The vibe and special birthday cakes arranged by Pla is extremely good. Of course, Non, the chef, has the credit regarding the Teppanyaki skills. Last but no",2026-02-09T08:55:14.231665,2026-01-10
2086,5.0,9 months ago,"We’ve been to Nami at JW Marriott several times now with Chef Koo, and every visit has been wonderful. The staff are attentive and provide excellent service, always making us feel welcome. The food is",2026-02-09T08:55:14.253517,2025-05-15
2086,5.0,3 years ago,"The quality of ingredients here is top-notch. The beef was tender and juicy. There were a great variety of sauces, and they all went well with their respective targeted partners. My favorite was the w",2026-02-09T08:55:14.274978,2023-02-10
2086,5.0,2 years ago,"Oh wow!
Slight expensive but highly recommended! …",2026-02-09T08:55:14.296911,2024-02-10
2086,5.0,8 months ago,A very interesting and fun meal. The food was delicious. Service staffs Nok and Pla was attentive and friendly. The Tepan chef Nheng was very entertaining . Thumbs up 👍🏻👍🏻👍🏻 …,2026-02-09T08:55:14.318013,2025-06-14
2086,5.0,4 years ago,"Similar to Benihana's Japanese restaurant chain, but higher level decor and atmosphere. If you get a discount through something like Hungry Hub, the price is a lot more reasonable for a lot of food. O",2026-02-09T08:55:14.343414,2022-02-10
2086,5.0,3 years ago,Came to Nami for a business lunch and we were there before it was opened. The decor and the layout of the restaurant is spacious and make you feel relax and welcoming. The services and food were top n,2026-02-09T08:55:14.364451,2023-02-10
2086,5.0,4 months ago,We had a good time there.  We were celebrating our son’s birthday.  Khun Nid who was took care our table is very attentive including all staffs.   Foods are very good and fresh.  Very enjoyable.   We ,2026-02-09T08:55:14.385528,2025-10-12
2086,5.0,2 years ago,A lot of mixed reviews on this restaurant but I would say the food and service was very very good. Attentive staff and the preparation was great. Everything was fresh and was cooked perfectly.  Drinks,2026-02-09T08:55:14.406415,2024-02-10
2088,4.0,Edited a week ago,"the food is good & service here is exceptional, had to come back 2 consecutive nights! atmosphere is so lovely & good for family/ romantic settings 😊 …",2026-02-09T08:55:27.393109,2026-02-02
2088,5.0,4 months ago,"Pasta Making Class at Olive Restaurant – JW Marriott Khao Lak

I joined the pasta making class with my son, led by Chef Enzo, and it turned out …",2026-02-09T08:55:27.423035,2025-10-12
2088,5.0,9 months ago,It was an unforgettable visit - Italian buffet night. Quality of food was been on top. The cheeseboard featured an amazing variety of cheeses. Ravioli was delicious. Many tastes of desserts. We were g,2026-02-09T08:55:27.453170,2025-05-15
2088,5.0,2 months ago,"Since 2018, we have been coming to Olive Restaurant for its unbeatable food quality, all thanks to the exceptional leadership of Chef Enzo. During our most recent stay, we ended up dining here every s",2026-02-09T08:55:27.486499,2025-12-11
2088,3.0,a week ago,"Two of our three dishes were good, one was bad. The service was a combination of disorganised but also friendly and accomodating which makes this a difficult place to review. …",2026-02-09T08:55:27.516433,2026-02-02
2088,3.0,a month ago,"The service initially was not great, with a very cold welcome from the waitress checking people in. She looked very stressed and did not say a word to us. Got another waitress to take us to our table.",2026-02-09T08:55:27.546153,2026-01-10
2088,4.0,4 weeks ago,"High end spot that feels more like a big city restaurant than one in Khao Lak. The atmosphere and service were five star, living up to everything you might expect from a place like this. The food was ",2026-02-09T08:55:27.573207,2026-01-12
2088,5.0,9 months ago,"Last night was a great culinary experience. The food was absolutely amazing, the service was excellent, and the atmosphere was romantic and tasteful. I would definitely come back and recommend visitin",2026-02-09T08:55:27.613862,2025-05-15
2088,3.0,a month ago,"The atmosphere is brilliant, the service is top notch per Thai tradition but the food was somewhat disappointing for the price. Portions are small, and nothing stood out as a great dish. tried two typ",2026-02-09T08:55:27.655779,2026-01-10
2088,5.0,a year ago,"We booked via Google. The restaurant is on the beach side of the JW Marriott Khao Lak resort, beautifully decorated. When we arrived we found out that it was an Italian buffet night, around 1,700 thb+",2026-02-09T08:55:27.682709,2025-02-09
2088,5.0,a year ago,"Wow, delicious food and sweet staff and atmosphere. We really enjoyed tonight and glad we found this restaurant as we arrive in Khao Lak a few times a year. Will definitely be back soon! Dishes were a",2026-02-09T08:55:27.705309,2025-02-09
2088,2.0,a year ago,Was quite excited to try due to the high star reviews on google but was absolutely disappointed by the quality and service. At peak hours the waiter came slow after I raised my hand multiple times for,2026-02-09T08:55:27.727995,2025-02-09
2088,5.0,3 months ago,"Layla who served us was absolutely amazing and very attentive. It was my partners birthday so when our dessert came out, his came with a candle and they sang happy birthday, which was a lovely touch. ",2026-02-09T08:55:27.752724,2025-11-11
2088,5.0,Edited a year ago,"Had an incredible dinner at Olive while visiting Thailand! I ordered one pizza, one pasta and two starters to get a good variety of their food and everything was super delicious and eaten so quickly. ",2026-02-09T08:55:27.775335,2025-02-09
2088,5.0,Edited 9 months ago,"I’m back again, food still delicious. Great service !

Bar-B-Q buffet is really great, very valuable and variety. Cheese section is …",2026-02-09T08:55:27.796371,2025-05-15
